cve,rank
CVE-2017-10810,1.0
CVE-2017-10911,4.0
CVE-2017-10929,1.0
CVE-2017-10965,3416.0
CVE-2017-10966,211.0
CVE-2017-11142,428.5
CVE-2017-11143,2.0
CVE-2017-11144,7.0
CVE-2017-11145,4407.0
CVE-2017-11147,7.0
CVE-2017-11171,1357.0
CVE-2017-11176,1.0
CVE-2017-11310,1.0
CVE-2017-11328,1.0
CVE-2017-11368,1.0
CVE-2017-11399,2.5
CVE-2017-11406,1.0
CVE-2017-11407,2.0
CVE-2017-11408,8.0
CVE-2017-11410,6.0
CVE-2017-11411,32.0
CVE-2017-11447,4.0
CVE-2017-11448,12.0
CVE-2017-11449,61.0
CVE-2017-11450,151.0
CVE-2017-11462,274.0
CVE-2017-11464,196.0
CVE-2017-11472,1.0
CVE-2017-11522,44.0
CVE-2017-11523,108.5
CVE-2017-11628,7.0
CVE-2017-11664,82.0
CVE-2017-11665,15.0
CVE-2017-11719,2.5
CVE-2017-11721,659.0
CVE-2017-12146,1.0
CVE-2017-12154,1.0
CVE-2017-12168,1.0
CVE-2017-12190,1.0
CVE-2017-12192,1.0
CVE-2017-12193,1.0
CVE-2017-12427,468.0
CVE-2017-12595,87.0
CVE-2017-12640,9.0
CVE-2017-12641,34.0
CVE-2017-12643,20.0
CVE-2017-12644,1.0
CVE-2017-12662,144.0
CVE-2017-12663,3.0
CVE-2017-12664,88.0
CVE-2017-12665,8.0
CVE-2017-12666,2.0
CVE-2017-12667,1.0
CVE-2017-12668,1.0
CVE-2017-12669,1.0
CVE-2017-12678,20.0
CVE-2017-12843,97.0
CVE-2017-12876,96.0
CVE-2017-12877,1811.0
CVE-2017-12904,1.0
CVE-2017-12932,928.0
CVE-2017-12982,1.0
CVE-2017-13083,1.0
CVE-2017-13139,1.0
CVE-2017-13142,1150.0
CVE-2017-13143,10.0
CVE-2017-13145,33.0
CVE-2017-13146,155.0
CVE-2017-13658,12.0
CVE-2017-13673,1.0
CVE-2017-13686,2.0
CVE-2017-13715,1.0
CVE-2017-13764,29.0
CVE-2017-13765,1.0
CVE-2017-13766,151.0
CVE-2017-13767,9.0
CVE-2017-14032,476.0
CVE-2017-14039,1.0
CVE-2017-14040,506.0
CVE-2017-14041,2.0
CVE-2017-14054,1.0
CVE-2017-14055,1.0
CVE-2017-14056,1.0
CVE-2017-14057,1.0
CVE-2017-14058,2.5
CVE-2017-14059,1.0
CVE-2017-14064,51.0
CVE-2017-14106,1.0
CVE-2017-14140,1.0
CVE-2017-14151,4.0
CVE-2017-14152,42.0
CVE-2017-14164,17.0
CVE-2017-14166,5.0
CVE-2017-14169,2.5
CVE-2017-14170,16.5
CVE-2017-14171,1.0
CVE-2017-14172,382.0
CVE-2017-14173,1.0
CVE-2017-14174,828.5
CVE-2017-14175,260.0
CVE-2017-14222,1.0
CVE-2017-14223,1.0
CVE-2017-14225,1.0
CVE-2017-14230,12.0
CVE-2017-14341,2.0
CVE-2017-14497,1.0
CVE-2017-14500,30.0
CVE-2017-14502,1.0
CVE-2017-14604,83.0
CVE-2017-14608,71.0
CVE-2017-14727,57.0
CVE-2017-14767,1.0
CVE-2017-14954,1.0
CVE-2017-14991,1.0
CVE-2017-15032,1.0
CVE-2017-15033,1.0
CVE-2017-15088,31.0
CVE-2017-15102,1.0
CVE-2017-15115,1.0
CVE-2017-15116,3.0
CVE-2017-15126,1.0
CVE-2017-15127,1.0
CVE-2017-15128,1.0
CVE-2017-15129,1.0
CVE-2017-15132,8.0
CVE-2017-15189,4.0
CVE-2017-15190,2.0
CVE-2017-15191,4.0
CVE-2017-15192,38.0
CVE-2017-15193,515.0
CVE-2017-15265,3.0
CVE-2017-15274,1.0
CVE-2017-15277,48.0
CVE-2017-15306,1.0
CVE-2017-15365,1.0
CVE-2017-15368,4.0
CVE-2017-15377,9.0
CVE-2017-15385,15.0
CVE-2017-15537,1.0
CVE-2017-15649,1.0
CVE-2017-15672,2.5
CVE-2017-15868,1.0
CVE-2017-15906,1.0
CVE-2017-15924,45.0
CVE-2017-15931,3.0
CVE-2017-15932,9.0
CVE-2017-15951,1.0
CVE-2017-16357,1.0
CVE-2017-16358,65.0
CVE-2017-16359,24.0
CVE-2017-16525,1.0
CVE-2017-16526,1.0
CVE-2017-16527,1.0
CVE-2017-16528,1.0
CVE-2017-16529,1.0
CVE-2017-16530,1.0
CVE-2017-16531,1.0
CVE-2017-16532,1.0
CVE-2017-16533,1.0
CVE-2017-16534,1.0
CVE-2017-16535,1.0
CVE-2017-16546,66.5
CVE-2017-16643,1.0
CVE-2017-16645,1.0
CVE-2017-16803,1.0
CVE-2017-16805,99.0
CVE-2017-16818,1.0
CVE-2017-16820,52.0
CVE-2017-16840,2.5
CVE-2017-16931,5.0
CVE-2017-16932,13.0
CVE-2017-16939,6.0
CVE-2017-16994,1.0
CVE-2017-16995,1.0
CVE-2017-16996,11.0
CVE-2017-17052,1.0
CVE-2017-17081,1.0
CVE-2017-17083,1.0
CVE-2017-17084,1.0
CVE-2017-17085,3.0
CVE-2017-17087,19.0
CVE-2017-17439,202.0
CVE-2017-17499,6.5
CVE-2017-17712,1.0
CVE-2017-17805,1.0
CVE-2017-17806,1.0
CVE-2017-17807,1.0
CVE-2017-17852,1.0
CVE-2017-17853,1.0
CVE-2017-17854,3.0
CVE-2017-17855,2.0
CVE-2017-17856,1.0
CVE-2017-17857,1.0
CVE-2017-17862,1.0
CVE-2017-17935,1.0
CVE-2017-17997,2.0
CVE-2017-18017,1.0
CVE-2017-18030,1.0
CVE-2017-18043,1.0
CVE-2017-18075,1.0
CVE-2017-18079,1.0
CVE-2017-18120,1.0
CVE-2017-18174,4.5
CVE-2017-18183,18.0
CVE-2017-18184,162.0
CVE-2017-18186,11.0
CVE-2017-18190,1.0
CVE-2017-18193,7.0
CVE-2017-18200,1.0
CVE-2017-18202,1.0
CVE-2017-18203,2.0
CVE-2017-18204,1.0
CVE-2017-18208,1.0
CVE-2017-18216,1.0
CVE-2017-18218,1.0
CVE-2017-18221,1.0
CVE-2017-18222,1.0
CVE-2017-18224,1.0
CVE-2017-18232,1.0
CVE-2017-18241,1.0
CVE-2017-18248,88.0
CVE-2017-18249,2.0
CVE-2017-18255,7.0
CVE-2017-18257,1.0
CVE-2017-18270,1.0
CVE-2017-18344,1.0
CVE-2017-18360,1.0
CVE-2017-18379,1.0
CVE-2017-18509,2.0
CVE-2017-18551,2.0
CVE-2017-18595,2.0
CVE-2017-18922,311.0
CVE-2017-20005,7.0
CVE-2017-20006,6.0
CVE-2017-2583,2.0
CVE-2017-2584,7.0
CVE-2017-2598,1.0
CVE-2017-2600,1.0
CVE-2017-2601,804.0
CVE-2017-2602,2.0
CVE-2017-2603,34.0
CVE-2017-2604,22.0
CVE-2017-2606,54.0
CVE-2017-2608,83.0
CVE-2017-2609,69.0
CVE-2017-2610,12.0
CVE-2017-2611,1.0
CVE-2017-2612,28.0
CVE-2017-2613,1.0
CVE-2017-2616,8.0
CVE-2017-2630,16.0
CVE-2017-2633,661.0
CVE-2017-2647,5.0
CVE-2017-2669,349.0
CVE-2017-2671,1.0
CVE-2017-2920,52.0
CVE-2017-3730,8016.5
CVE-2017-3731,46.5
CVE-2017-3732,1336.0
CVE-2017-3733,1556.5
CVE-2017-3735,15624.5
CVE-2017-3736,1561.0
CVE-2017-3738,1042.0
CVE-2017-5206,2.0
CVE-2017-5207,2.0
CVE-2017-5209,138.0
CVE-2017-5225,1.0
CVE-2017-5226,6.0
CVE-2017-5340,353.0
CVE-2017-5473,124.0
CVE-2017-5506,31.0
CVE-2017-5507,7.0
CVE-2017-5509,228.0
CVE-2017-5510,70.5
CVE-2017-5511,1.0
CVE-2017-5522,5001.0
CVE-2017-5525,1.0
CVE-2017-5526,1.0
CVE-2017-5545,3.0
CVE-2017-5546,1.0
CVE-2017-5547,11.0
CVE-2017-5548,1.0
CVE-2017-5549,1.0
CVE-2017-5550,1.0
CVE-2017-5551,1.0
CVE-2017-5552,4.0
CVE-2017-5576,1.0
CVE-2017-5577,1.0
CVE-2017-5578,1.0
CVE-2017-5579,2.0
CVE-2017-5592,598.0
CVE-2017-5596,11.0
CVE-2017-5597,3.0
CVE-2017-5601,1.0
CVE-2017-5667,1.0
CVE-2017-5668,117.0
CVE-2017-5669,2.5
CVE-2017-5847,9.0
CVE-2017-5850,7.0
CVE-2017-5856,1.0
CVE-2017-5857,1.0
CVE-2017-5898,1.0
CVE-2017-5923,386.0
CVE-2017-5931,1.0
CVE-2017-5940,2401.0
CVE-2017-5953,1.0
CVE-2017-5970,1.0
CVE-2017-5973,4.0
CVE-2017-5985,231.0
CVE-2017-5986,1.0
CVE-2017-5987,1.0
CVE-2017-6001,5.0
CVE-2017-6058,2.0
CVE-2017-6059,9.0
CVE-2017-6074,1.0
CVE-2017-6194,60.0
CVE-2017-6197,2.0
CVE-2017-6214,1.0
CVE-2017-6319,2.0
CVE-2017-6345,1.0
CVE-2017-6346,71.0
CVE-2017-6347,1.0
CVE-2017-6348,1.0
CVE-2017-6349,1.0
CVE-2017-6350,1.0
CVE-2017-6353,1.0
CVE-2017-6387,28.0
CVE-2017-6429,25.0
CVE-2017-6435,9.0
CVE-2017-6436,75.0
CVE-2017-6439,74.0
CVE-2017-6448,306.0
CVE-2017-6467,42.0
CVE-2017-6470,42.0
CVE-2017-6471,2.0
CVE-2017-6472,1.0
CVE-2017-6473,1.0
CVE-2017-6474,120.0
CVE-2017-6497,161.0
CVE-2017-6498,212.0
CVE-2017-6499,1.0
CVE-2017-6500,46.0
CVE-2017-6501,2.0
CVE-2017-6502,1.0
CVE-2017-6503,1109.0
CVE-2017-6504,1.0
CVE-2017-6505,1.0
CVE-2017-6594,2.0
CVE-2017-6800,5.0
CVE-2017-6801,3.0
CVE-2017-6802,1.0
CVE-2017-6829,14.0
CVE-2017-6831,3.0
CVE-2017-6837,1.0
CVE-2017-6838,10.0
CVE-2017-6839,15.0
CVE-2017-6850,427.0
CVE-2017-6874,1.0
CVE-2017-6886,355.0
CVE-2017-6887,770.0
CVE-2017-6889,10.0
CVE-2017-6890,11.0
CVE-2017-6892,28.0
CVE-2017-6903,35.0
CVE-2017-6952,2.0
CVE-2017-7177,2313.0
CVE-2017-7184,1.0
CVE-2017-7185,7.0
CVE-2017-7189,1.0
CVE-2017-7191,45.0
CVE-2017-7272,12.0
CVE-2017-7273,3.0
CVE-2017-7274,17.0
CVE-2017-7277,6.0
CVE-2017-7374,3.0
CVE-2017-7377,1.0
CVE-2017-7407,3.0
CVE-2017-7418,28.0
CVE-2017-7471,1.0
CVE-2017-7472,13.0
CVE-2017-7487,1.0
CVE-2017-7495,3.0
CVE-2017-7524,129.0
CVE-2017-7533,92.0
CVE-2017-7539,74.0
CVE-2017-7541,1.0
CVE-2017-7542,1.0
CVE-2017-7585,134.0
CVE-2017-7586,10.0
CVE-2017-7616,1.0
CVE-2017-7645,5.0
CVE-2017-7700,4.0
CVE-2017-7701,14.0
CVE-2017-7702,195.0
CVE-2017-7703,53.0
CVE-2017-7704,2.0
CVE-2017-7705,56.0
CVE-2017-7718,1.0
CVE-2017-7741,116.0
CVE-2017-7742,120.0
CVE-2017-7745,2.0
CVE-2017-7746,39.0
CVE-2017-7747,1.0
CVE-2017-7748,2.0
CVE-2017-7854,103.0
CVE-2017-7862,1.0
CVE-2017-7863,10.0
CVE-2017-7865,4.0
CVE-2017-7866,1.0
CVE-2017-7875,1.0
CVE-2017-7889,7.0
CVE-2017-7895,1.0
CVE-2017-7946,120.0
CVE-2017-7962,1.0
CVE-2017-8061,2.0
CVE-2017-8062,1167.0
CVE-2017-8063,2.0
CVE-2017-8064,1.0
CVE-2017-8065,1.0
CVE-2017-8066,48.0
CVE-2017-8067,6.0
CVE-2017-8068,9.0
CVE-2017-8069,13.0
CVE-2017-8070,2.0
CVE-2017-8071,12.0
CVE-2017-8072,1.0
CVE-2017-8073,1.0
CVE-2017-8086,1.0
CVE-2017-8284,3.0
CVE-2017-8294,363.0
CVE-2017-8326,37.0
CVE-2017-8797,155.0
CVE-2017-8807,1.0
CVE-2017-8825,27.0
CVE-2017-8831,3.0
CVE-2017-8890,1.0
CVE-2017-8891,57.0
CVE-2017-8924,1.0
CVE-2017-8925,1.0
CVE-2017-8929,67.0
CVE-2017-9051,2.0
CVE-2017-9059,268.0
CVE-2017-9060,1.0
CVE-2017-9074,52.0
CVE-2017-9075,1.0
CVE-2017-9076,1.0
CVE-2017-9077,1.0
CVE-2017-9098,1.0
CVE-2017-9141,4.0
CVE-2017-9142,23.0
CVE-2017-9143,2.0
CVE-2017-9144,17.0
CVE-2017-9150,5.0
CVE-2017-9201,56.0
CVE-2017-9202,56.0
CVE-2017-9203,8.0
CVE-2017-9204,337.0
CVE-2017-9205,346.0
CVE-2017-9206,395.0
CVE-2017-9207,401.0
CVE-2017-9211,1.0
CVE-2017-9217,1.0
CVE-2017-9224,272.0
CVE-2017-9225,121.0
CVE-2017-9226,113.0
CVE-2017-9227,63.0
CVE-2017-9228,92.0
CVE-2017-9229,355.0
CVE-2017-9242,1.0
CVE-2017-9250,1.0
CVE-2017-9304,1940.0
CVE-2017-9330,1.0
CVE-2017-9343,1.0
CVE-2017-9344,1.0
CVE-2017-9345,10.0
CVE-2017-9346,104.0
CVE-2017-9347,1.0
CVE-2017-9348,2.0
CVE-2017-9349,1.0
CVE-2017-9350,2.0
CVE-2017-9351,7.0
CVE-2017-9352,1.0
CVE-2017-9353,8.0
CVE-2017-9354,1.0
CVE-2017-9373,1.0
CVE-2017-9374,1.0
CVE-2017-9375,18.0
CVE-2017-9434,39.0
CVE-2017-9438,2621.0
CVE-2017-9454,1.0
CVE-2017-9465,64.0
CVE-2017-9499,607.0
CVE-2017-9501,645.0
CVE-2017-9520,7.0
CVE-2017-9527,47.0
CVE-2017-9605,1.0
CVE-2017-9608,792.0
CVE-2017-9732,16.0
CVE-2017-9761,12.0
CVE-2017-9763,10.0
CVE-2017-9766,2.0
CVE-2017-9798,125.0
CVE-2017-9949,12.0
CVE-2017-9984,2.0
CVE-2017-9985,2.0
CVE-2017-9990,33.0
CVE-2017-9991,4.0
CVE-2017-9992,1.0
CVE-2017-9993,1350.5
CVE-2017-9994,10.0
CVE-2017-9995,1.0
CVE-2017-9996,2.5
CVE-2018-0429,1.0
CVE-2018-0500,4.0
CVE-2018-0732,492.0
CVE-2018-0733,265.0
CVE-2018-0734,50.0
CVE-2018-0735,397.0
CVE-2018-0737,29.0
CVE-2018-0739,6.0
CVE-2018-1000041,27.0
CVE-2018-1000050,285.0
CVE-2018-1000052,2021.0
CVE-2018-1000067,1903.0
CVE-2018-10001,2.0
CVE-2018-1000115,4.0
CVE-2018-1000118,1043.0
CVE-2018-1000127,242.0
CVE-2018-1000193,394.0
CVE-2018-1000194,2559.0
CVE-2018-1000195,67.0
CVE-2018-1000204,4.0
CVE-2018-1000406,8.0
CVE-2018-1000407,544.0
CVE-2018-1000408,3.0
CVE-2018-1000409,3.0
CVE-2018-1000410,155.0
CVE-2018-1000524,1.0
CVE-2018-1000861,3.0
CVE-2018-1000862,339.0
CVE-2018-1000863,3.0
CVE-2018-1000864,5.0
CVE-2018-1000997,67.0
CVE-2018-10017,1.0
CVE-2018-10021,1.0
CVE-2018-10074,1.0
CVE-2018-10087,1.0
CVE-2018-10124,1.0
CVE-2018-10188,2.0
CVE-2018-10191,1601.0
CVE-2018-10199,10.0
CVE-2018-10360,172.0
CVE-2018-10528,3.0
CVE-2018-10529,107.0
CVE-2018-10536,12.0
CVE-2018-10537,1.0
CVE-2018-10538,7.0
CVE-2018-10539,3.0
CVE-2018-10540,3.0
CVE-2018-1065,1.0
CVE-2018-1066,3.0
CVE-2018-10675,37.0
CVE-2018-10677,3.0
CVE-2018-1068,731.0
CVE-2018-10717,14.0
CVE-2018-10756,144.0
CVE-2018-10853,18.0
CVE-2018-10861,196.0
CVE-2018-10876,9.0
CVE-2018-10878,48.0
CVE-2018-10879,10.0
CVE-2018-10880,6.0
CVE-2018-10881,7.0
CVE-2018-10882,3.0
CVE-2018-10883,6.0
CVE-2018-10887,3.0
CVE-2018-10888,9.0
CVE-2018-10902,39.0
CVE-2018-1091,1.0
CVE-2018-10916,1174.0
CVE-2018-10938,2.0
CVE-2018-10940,1.0
CVE-2018-1120,4.0
CVE-2018-11218,104.0
CVE-2018-11219,183.0
CVE-2018-11232,2.0
CVE-2018-1128,1434.0
CVE-2018-1129,112.0
CVE-2018-1130,1.0
CVE-2018-11354,2.0
CVE-2018-11355,4.0
CVE-2018-11356,2.0
CVE-2018-11357,1.0
CVE-2018-11358,133.0
CVE-2018-11359,18.0
CVE-2018-11360,2.0
CVE-2018-11361,2.0
CVE-2018-11362,2.0
CVE-2018-11363,7.0
CVE-2018-11375,390.0
CVE-2018-11376,943.0
CVE-2018-11377,2266.0
CVE-2018-11378,4.0
CVE-2018-11379,95.0
CVE-2018-11380,315.0
CVE-2018-11381,2.0
CVE-2018-11382,423.0
CVE-2018-11383,22.0
CVE-2018-11384,2445.0
CVE-2018-11506,1.0
CVE-2018-11508,1.0
CVE-2018-11590,1.0
CVE-2018-11591,2.0
CVE-2018-11592,18.0
CVE-2018-11593,13.0
CVE-2018-11594,5.0
CVE-2018-11595,3.0
CVE-2018-11596,2148.0
CVE-2018-11597,1.0
CVE-2018-11598,1036.0
CVE-2018-11743,1.0
CVE-2018-12232,1.0
CVE-2018-12247,1.0
CVE-2018-12248,27.0
CVE-2018-12249,6.0
CVE-2018-12320,1.0
CVE-2018-12321,1.0
CVE-2018-12322,1.0
CVE-2018-12435,71.0
CVE-2018-12436,1145.0
CVE-2018-12458,1.0
CVE-2018-12459,3.0
CVE-2018-12460,1.0
CVE-2018-12520,3403.0
CVE-2018-12559,107.0
CVE-2018-12561,103.0
CVE-2018-12562,226.0
CVE-2018-12615,1.0
CVE-2018-12633,1.0
CVE-2018-12684,281.0
CVE-2018-12713,1.0
CVE-2018-12896,1.0
CVE-2018-12904,1.0
CVE-2018-13006,20.0
CVE-2018-13093,4.0
CVE-2018-13094,1.0
CVE-2018-13095,16.0
CVE-2018-13096,393.0
CVE-2018-13097,23.0
CVE-2018-13099,180.0
CVE-2018-13100,11.0
CVE-2018-13300,6.5
CVE-2018-13301,1.0
CVE-2018-13302,1.0
CVE-2018-13303,1.0
CVE-2018-13304,1.0
CVE-2018-13305,1.0
CVE-2018-13405,1.0
CVE-2018-13406,1.0
CVE-2018-13785,1.0
CVE-2018-14043,1.0
CVE-2018-14055,61.0
CVE-2018-14056,24.0
CVE-2018-14339,14.0
CVE-2018-14340,1.0
CVE-2018-14341,1.0
CVE-2018-14342,2.0
CVE-2018-14343,1.0
CVE-2018-14344,1.0
CVE-2018-14345,9.0
CVE-2018-14349,1.0
CVE-2018-14350,30.0
CVE-2018-14351,64.0
CVE-2018-14352,1.0
CVE-2018-14353,1.0
CVE-2018-14354,1689.0
CVE-2018-14355,202.0
CVE-2018-14356,3.0
CVE-2018-14357,2104.0
CVE-2018-14358,40.0
CVE-2018-14359,100.0
CVE-2018-14360,1.0
CVE-2018-14361,17.0
CVE-2018-14362,427.0
CVE-2018-14363,402.0
CVE-2018-14367,2.0
CVE-2018-14368,1.0
CVE-2018-14369,1.0
CVE-2018-14370,8.0
CVE-2018-14394,79.0
CVE-2018-14395,8.0
CVE-2018-14553,1.0
CVE-2018-14630,82.0
CVE-2018-14679,4.0
CVE-2018-14680,2.0
CVE-2018-14681,3.0
CVE-2018-14682,1.0
CVE-2018-14734,1.0
CVE-2018-14938,98.0
CVE-2018-15132,10.0
CVE-2018-15473,1.0
CVE-2018-15501,1.0
CVE-2018-15503,2588.0
CVE-2018-15572,1.0
CVE-2018-15594,1.0
CVE-2018-15605,163.0
CVE-2018-15822,1.0
CVE-2018-15836,2.0
CVE-2018-15853,1.0
CVE-2018-15854,74.0
CVE-2018-15855,1.0
CVE-2018-15856,1.0
CVE-2018-15857,7.0
CVE-2018-15858,1.0
CVE-2018-15859,1.0
CVE-2018-15861,1.0
CVE-2018-15862,2.0
CVE-2018-15863,1.0
CVE-2018-16056,2553.0
CVE-2018-16057,1.0
CVE-2018-16058,5.0
CVE-2018-16149,87.0
CVE-2018-16150,73.0
CVE-2018-16253,52.0
CVE-2018-16276,1.0
CVE-2018-16323,1.0
CVE-2018-16329,3.0
CVE-2018-16391,107.0
CVE-2018-16392,131.0
CVE-2018-16393,396.0
CVE-2018-16418,547.0
CVE-2018-16419,250.0
CVE-2018-16420,233.0
CVE-2018-16421,149.0
CVE-2018-16422,272.0
CVE-2018-16423,703.0
CVE-2018-16424,148.0
CVE-2018-16425,220.0
CVE-2018-16426,733.0
CVE-2018-16435,303.0
CVE-2018-16597,11.0
CVE-2018-16640,66.0
CVE-2018-16641,1.0
CVE-2018-16642,676.0
CVE-2018-16643,1.0
CVE-2018-16644,78.5
CVE-2018-16645,14.0
CVE-2018-16658,1.0
CVE-2018-16789,2.0
CVE-2018-16790,22.0
CVE-2018-16839,4020.0
CVE-2018-16840,283.0
CVE-2018-16842,1.0
CVE-2018-17019,1.0
CVE-2018-17082,1.0
CVE-2018-17182,1.0
CVE-2018-17204,1.0
CVE-2018-17205,1.0
CVE-2018-17206,3.0
CVE-2018-17293,82.0
CVE-2018-17294,237.0
CVE-2018-17456,396.0
CVE-2018-17568,3.0
CVE-2018-17569,9.0
CVE-2018-17570,13.0
CVE-2018-17942,1.0
CVE-2018-18021,124.5
CVE-2018-18225,1.0
CVE-2018-18226,1.0
CVE-2018-18227,3995.0
CVE-2018-18281,1.0
CVE-2018-18311,966.0
CVE-2018-18313,1797.0
CVE-2018-18314,1611.0
CVE-2018-18386,1.0
CVE-2018-18397,1.0
CVE-2018-18445,2.0
CVE-2018-18585,5.0
CVE-2018-18586,4.0
CVE-2018-18690,3.0
CVE-2018-18710,1.0
CVE-2018-18839,1803.0
CVE-2018-18955,3.0
CVE-2018-19044,8.0
CVE-2018-19045,237.0
CVE-2018-19052,1.0
CVE-2018-19489,1.0
CVE-2018-19497,148.0
CVE-2018-19518,1.0
CVE-2018-19622,1.0
CVE-2018-19623,1.0
CVE-2018-19624,1.0
CVE-2018-19625,1.0
CVE-2018-19626,1.0
CVE-2018-19627,4.0
CVE-2018-19628,2.0
CVE-2018-19824,1.0
CVE-2018-19837,39.0
CVE-2018-19840,1.0
CVE-2018-19841,135.0
CVE-2018-19842,208.0
CVE-2018-19843,4.0
CVE-2018-19854,110.0
CVE-2018-1999001,342.0
CVE-2018-1999002,78.0
CVE-2018-1999003,12.0
CVE-2018-1999004,34.0
CVE-2018-1999005,1.0
CVE-2018-1999006,1170.0
CVE-2018-1999010,1.0
CVE-2018-1999011,1719.0
CVE-2018-1999012,1.0
CVE-2018-1999013,699.0
CVE-2018-1999014,6.0
CVE-2018-1999015,1628.0
CVE-2018-1999042,3.0
CVE-2018-1999044,1.0
CVE-2018-1999045,2.0
CVE-2018-1999046,573.0
CVE-2018-20030,20.0
CVE-2018-20169,3.0
CVE-2018-20174,62.0
CVE-2018-20175,9.0
CVE-2018-20176,9.0
CVE-2018-20177,23.0
CVE-2018-20178,8.0
CVE-2018-20179,20.0
CVE-2018-20180,20.0
CVE-2018-20181,20.0
CVE-2018-20182,26.0
CVE-2018-20217,117.0
CVE-2018-20406,1436.0
CVE-2018-20455,473.0
CVE-2018-20456,590.0
CVE-2018-20460,1.0
CVE-2018-20461,87.0
CVE-2018-20467,234.0
CVE-2018-20511,1.0
CVE-2018-20541,764.0
CVE-2018-20542,746.0
CVE-2018-20546,161.0
CVE-2018-20684,4.0
CVE-2018-20685,54.0
CVE-2018-20742,1.0
CVE-2018-20748,1108.0
CVE-2018-20749,474.0
CVE-2018-20750,1.0
CVE-2018-20760,1.0
CVE-2018-20761,446.0
CVE-2018-20762,303.0
CVE-2018-20763,1.0
CVE-2018-20784,1.0
CVE-2018-20786,2.0
CVE-2018-20815,1.0
CVE-2018-20820,22.0
CVE-2018-20836,1.0
CVE-2018-20839,110.0
CVE-2018-20847,45.0
CVE-2018-20854,2.0
CVE-2018-20855,1.0
CVE-2018-20856,1.0
CVE-2018-20961,1.0
CVE-2018-20976,4.0
CVE-2018-21008,1.0
CVE-2018-21010,79.0
CVE-2018-21017,5.0
CVE-2018-25020,24.0
CVE-2018-25032,63.0
CVE-2018-5332,1.0
CVE-2018-5333,1.0
CVE-2018-5334,123.0
CVE-2018-5335,1.0
CVE-2018-5336,13.0
CVE-2018-5344,1.0
CVE-2018-5729,1.0
CVE-2018-5730,1.0
CVE-2018-5873,1.0
CVE-2018-6196,2.0
CVE-2018-6197,6.0
CVE-2018-6198,32.0
CVE-2018-6334,1617.0
CVE-2018-6337,1.0
CVE-2018-6340,2.0
CVE-2018-6343,1.0
CVE-2018-6345,115.0
CVE-2018-6346,1.0
CVE-2018-6347,26.0
CVE-2018-6356,3483.0
CVE-2018-6392,1.0
CVE-2018-6412,1.0
CVE-2018-6560,21.0
CVE-2018-6611,2.0
CVE-2018-6621,2.5
CVE-2018-6758,19.0
CVE-2018-6767,147.0
CVE-2018-6836,3.0
CVE-2018-6912,2.0
CVE-2018-6927,1.0
CVE-2018-7186,343.0
CVE-2018-7191,2.5
CVE-2018-7247,6.0
CVE-2018-7253,9.0
CVE-2018-7254,106.0
CVE-2018-7260,1.0
CVE-2018-7320,2991.0
CVE-2018-7321,98.0
CVE-2018-7322,1.0
CVE-2018-7323,2.0
CVE-2018-7324,3.0
CVE-2018-7325,1.0
CVE-2018-7326,1.0
CVE-2018-7327,840.0
CVE-2018-7328,1.0
CVE-2018-7329,15.0
CVE-2018-7330,10.0
CVE-2018-7331,26.0
CVE-2018-7332,1.0
CVE-2018-7333,5.0
CVE-2018-7334,1.0
CVE-2018-7335,11.0
CVE-2018-7336,1.0
CVE-2018-7337,14.0
CVE-2018-7417,1.0
CVE-2018-7418,2.0
CVE-2018-7419,3.0
CVE-2018-7420,7.0
CVE-2018-7421,4.0
CVE-2018-7480,1.0
CVE-2018-7485,9.0
CVE-2018-7492,1.0
CVE-2018-7557,4.5
CVE-2018-7584,3.0
CVE-2018-7648,1.0
CVE-2018-7751,1.0
CVE-2018-7752,7.0
CVE-2018-7757,1.0
CVE-2018-7998,1.0
CVE-2018-7999,474.0
CVE-2018-8043,1.0
CVE-2018-8050,1.0
CVE-2018-8087,1.0
CVE-2018-8098,1.0
CVE-2018-8099,1.0
CVE-2018-8754,35.0
CVE-2018-8784,11.0
CVE-2018-8785,203.0
CVE-2018-8786,273.0
CVE-2018-8787,420.0
CVE-2018-8788,148.0
CVE-2018-8789,1752.0
CVE-2018-8791,32.0
CVE-2018-8792,2.0
CVE-2018-8793,5.0
CVE-2018-8794,13.0
CVE-2018-8795,14.0
CVE-2018-8796,4.0
CVE-2018-8797,6.0
CVE-2018-8798,49.0
CVE-2018-8799,4.0
CVE-2018-8800,11.0
CVE-2018-8897,332.0
CVE-2018-9256,1.0
CVE-2018-9257,2.0
CVE-2018-9258,4.0
CVE-2018-9259,4.0
CVE-2018-9260,4.0
CVE-2018-9261,7.0
CVE-2018-9262,3.0
CVE-2018-9263,13.0
CVE-2018-9264,51.0
CVE-2018-9265,1.0
CVE-2018-9266,1.0
CVE-2018-9267,2.0
CVE-2018-9268,62.0
CVE-2018-9269,2.0
CVE-2018-9270,1.0
CVE-2018-9271,5.0
CVE-2018-9272,1.0
CVE-2018-9273,1.0
CVE-2018-9274,1.0
CVE-2018-9275,103.0
CVE-2018-9336,7.0
CVE-2018-9841,1.0
CVE-2018-9918,287.0
CVE-2018-9988,10.0
CVE-2018-9989,5.0
CVE-2019-1000016,482.0
CVE-2019-1003003,802.0
CVE-2019-1010065,1.0
CVE-2019-1010208,89.0
CVE-2019-1010239,234.0
CVE-2019-1010247,289.0
