cve,rank
CVE-2017-1000504,1363.0
CVE-2017-10661,2.0
CVE-2017-10662,99.0
CVE-2017-10663,19.0
CVE-2017-10671,3.0
CVE-2017-10807,149.0
CVE-2017-10810,1700.0
CVE-2017-10911,108.0
CVE-2017-10929,122.0
CVE-2017-10965,2475.0
CVE-2017-10966,807.0
CVE-2017-11142,8954.5
CVE-2017-11143,60.0
CVE-2017-11144,27.0
CVE-2017-11145,2637.0
CVE-2017-11147,75.0
CVE-2017-11171,61.0
CVE-2017-11176,2.0
CVE-2017-11310,1.0
CVE-2017-11328,1.0
CVE-2017-11368,1.0
CVE-2017-11399,10.5
CVE-2017-11406,4.0
CVE-2017-11407,12.0
CVE-2017-11408,769.0
CVE-2017-11410,501.0
CVE-2017-11411,315.0
CVE-2017-11447,53.0
CVE-2017-11448,510.0
CVE-2017-11449,4170.0
CVE-2017-11450,263.0
CVE-2017-11462,23.0
CVE-2017-11464,44.0
CVE-2017-11472,1.0
CVE-2017-11522,452.0
CVE-2017-11523,2546.5
CVE-2017-11628,2256.0
CVE-2017-11664,382.0
CVE-2017-11665,141.0
CVE-2017-11719,100.5
CVE-2017-11721,52.0
CVE-2017-12146,1.0
CVE-2017-12154,1.0
CVE-2017-12168,4.0
CVE-2017-12190,1.0
CVE-2017-12192,1.0
CVE-2017-12193,4.0
CVE-2017-12427,3099.0
CVE-2017-12595,835.0
CVE-2017-12640,252.0
CVE-2017-12641,292.0
CVE-2017-12643,314.0
CVE-2017-12644,244.0
CVE-2017-12662,3857.0
CVE-2017-12663,66.0
CVE-2017-12664,58.0
CVE-2017-12665,202.0
CVE-2017-12666,64.0
CVE-2017-12667,68.0
CVE-2017-12668,126.0
CVE-2017-12669,31.0
CVE-2017-12678,29.0
CVE-2017-12843,11.0
CVE-2017-12876,2875.0
CVE-2017-12877,3486.0
CVE-2017-12904,1.0
CVE-2017-12932,127.0
CVE-2017-12982,12.0
CVE-2017-13083,1.0
CVE-2017-13139,7.0
CVE-2017-13142,546.0
CVE-2017-13143,3462.0
CVE-2017-13145,735.0
CVE-2017-13146,595.0
CVE-2017-13658,301.0
CVE-2017-13673,1.0
CVE-2017-13686,66.0
CVE-2017-13715,1.0
CVE-2017-13764,787.0
CVE-2017-13765,221.0
CVE-2017-13766,517.0
CVE-2017-13767,12.0
CVE-2017-14032,133.0
CVE-2017-14039,18.0
CVE-2017-14040,429.0
CVE-2017-14041,48.0
CVE-2017-14054,2.0
CVE-2017-14055,3.0
CVE-2017-14056,1.0
CVE-2017-14057,2.0
CVE-2017-14058,2.5
CVE-2017-14059,2.0
CVE-2017-14064,92.0
CVE-2017-14106,2.0
CVE-2017-14140,1.0
CVE-2017-14151,3.0
CVE-2017-14152,4.0
CVE-2017-14164,19.0
CVE-2017-14166,5.0
CVE-2017-14169,2.5
CVE-2017-14170,214.5
CVE-2017-14171,1.0
CVE-2017-14172,830.0
CVE-2017-14173,14.0
CVE-2017-14174,1924.5
CVE-2017-14175,456.0
CVE-2017-14222,1.0
CVE-2017-14223,1.0
CVE-2017-14225,1.0
CVE-2017-14230,19.0
CVE-2017-14341,7.0
CVE-2017-14497,186.0
CVE-2017-14500,76.0
CVE-2017-14502,1.0
CVE-2017-14604,18.0
CVE-2017-14608,47.0
CVE-2017-14727,1.0
CVE-2017-14767,238.0
CVE-2017-14954,1.0
CVE-2017-14991,1.0
CVE-2017-15032,1.0
CVE-2017-15033,1.0
CVE-2017-15088,68.0
CVE-2017-15102,1.0
CVE-2017-15115,10.0
CVE-2017-15116,124.0
CVE-2017-15126,1.0
CVE-2017-15127,1.0
CVE-2017-15128,1.0
CVE-2017-15129,1.0
CVE-2017-15132,16.0
CVE-2017-15189,22.0
CVE-2017-15190,310.0
CVE-2017-15191,904.0
CVE-2017-15192,99.0
CVE-2017-15193,226.0
CVE-2017-15265,16.0
CVE-2017-15274,1.0
CVE-2017-15277,579.0
CVE-2017-15306,1.0
CVE-2017-15365,1.0
CVE-2017-15368,40.0
CVE-2017-15377,29.0
CVE-2017-15385,4.0
CVE-2017-15537,1.0
CVE-2017-15649,1.0
CVE-2017-15672,292.5
CVE-2017-15868,107.0
CVE-2017-15906,37.0
CVE-2017-15924,242.0
CVE-2017-15931,1.0
CVE-2017-15932,1.0
CVE-2017-15951,1.0
CVE-2017-16357,1.0
CVE-2017-16358,5.0
CVE-2017-16359,2.0
CVE-2017-16525,1204.0
CVE-2017-16526,1285.0
CVE-2017-16527,96.0
CVE-2017-16528,184.0
CVE-2017-16529,9.0
CVE-2017-16530,7.0
CVE-2017-16531,2.0
CVE-2017-16532,3.0
CVE-2017-16533,3.0
CVE-2017-16534,10.0
CVE-2017-16535,3.0
CVE-2017-16546,988.5
CVE-2017-16643,35.0
CVE-2017-16645,2060.0
CVE-2017-16803,3.0
CVE-2017-16805,274.0
CVE-2017-16818,922.0
CVE-2017-16820,1.0
CVE-2017-16840,2.5
CVE-2017-16931,1.0
CVE-2017-16932,2.0
CVE-2017-16939,93.0
CVE-2017-16994,1.0
CVE-2017-16995,2.0
CVE-2017-16996,27.0
CVE-2017-17052,1.0
CVE-2017-17081,7.0
CVE-2017-17083,11.0
CVE-2017-17084,2680.0
CVE-2017-17085,87.0
CVE-2017-17087,2.0
CVE-2017-17439,103.0
CVE-2017-17499,3620.5
CVE-2017-17712,1.0
CVE-2017-17805,1.0
CVE-2017-17806,1.0
CVE-2017-17807,1.0
CVE-2017-17852,3.0
CVE-2017-17853,1.0
CVE-2017-17854,2.0
CVE-2017-17855,3.0
CVE-2017-17856,33.0
CVE-2017-17857,440.0
CVE-2017-17862,17.0
CVE-2017-17935,1.0
CVE-2017-17997,50.0
CVE-2017-18017,7.0
CVE-2017-18030,1.0
CVE-2017-18043,1.0
CVE-2017-18075,1.0
CVE-2017-18079,2.0
CVE-2017-18120,1.0
CVE-2017-18174,1242.5
CVE-2017-18183,43.0
CVE-2017-18184,830.0
CVE-2017-18186,104.0
CVE-2017-18190,211.0
CVE-2017-18193,976.0
CVE-2017-18200,1.0
CVE-2017-18202,1.0
CVE-2017-18203,1.0
CVE-2017-18204,1.0
CVE-2017-18208,1.0
CVE-2017-18216,374.0
CVE-2017-18218,2.0
CVE-2017-18221,1.0
CVE-2017-18222,1.0
CVE-2017-18224,9.0
CVE-2017-18232,1.0
CVE-2017-18241,4.0
CVE-2017-18248,1040.0
CVE-2017-18249,4.0
CVE-2017-18255,58.0
CVE-2017-18257,1.0
CVE-2017-18270,1.0
CVE-2017-18344,1.0
CVE-2017-18360,1.0
CVE-2017-18379,3889.0
CVE-2017-18509,34.0
CVE-2017-18551,95.0
CVE-2017-18595,3.0
CVE-2017-18922,2.0
CVE-2017-20005,5.0
CVE-2017-20006,14.0
CVE-2017-2583,3.0
CVE-2017-2584,2.0
CVE-2017-2598,1.0
CVE-2017-2600,10.0
CVE-2017-2601,1.0
CVE-2017-2602,1.0
CVE-2017-2603,90.0
CVE-2017-2604,33.0
CVE-2017-2606,383.0
CVE-2017-2608,450.0
CVE-2017-2609,42.0
CVE-2017-2610,18.0
CVE-2017-2611,4.0
CVE-2017-2612,66.0
CVE-2017-2613,1.0
CVE-2017-2616,129.0
CVE-2017-2630,51.0
CVE-2017-2633,284.0
CVE-2017-2647,178.0
CVE-2017-2669,278.0
CVE-2017-2671,77.0
CVE-2017-2920,74.0
CVE-2017-3730,13752.5
CVE-2017-3731,98.5
CVE-2017-3732,2549.0
CVE-2017-3733,40.5
CVE-2017-3735,19094.5
CVE-2017-3736,2015.0
CVE-2017-3738,1244.0
CVE-2017-5206,1.0
CVE-2017-5207,4.0
CVE-2017-5209,84.0
CVE-2017-5225,10.0
CVE-2017-5226,2.0
CVE-2017-5340,1813.0
CVE-2017-5473,402.0
CVE-2017-5506,3604.0
CVE-2017-5507,158.0
CVE-2017-5509,655.0
CVE-2017-5510,2030.5
CVE-2017-5511,1.0
CVE-2017-5522,2198.0
CVE-2017-5525,66.0
CVE-2017-5526,69.0
CVE-2017-5545,8.0
CVE-2017-5546,4.0
CVE-2017-5547,2985.0
CVE-2017-5548,1456.0
CVE-2017-5549,48.0
CVE-2017-5550,14.0
CVE-2017-5551,3.0
CVE-2017-5552,5.0
CVE-2017-5576,1.0
CVE-2017-5577,15.0
CVE-2017-5578,5.0
CVE-2017-5579,8.0
CVE-2017-5592,605.0
CVE-2017-5596,127.0
CVE-2017-5597,289.0
CVE-2017-5601,26.0
CVE-2017-5667,7.0
CVE-2017-5668,249.0
CVE-2017-5669,2.5
CVE-2017-5847,1.0
CVE-2017-5850,2.0
CVE-2017-5856,2.0
CVE-2017-5857,1.0
CVE-2017-5898,1.0
CVE-2017-5923,2744.0
CVE-2017-5931,1.0
CVE-2017-5940,1289.0
CVE-2017-5953,1.0
CVE-2017-5970,2.0
CVE-2017-5973,3613.0
CVE-2017-5985,169.0
CVE-2017-5986,1.0
CVE-2017-5987,1.0
CVE-2017-6001,1.0
CVE-2017-6058,29.0
CVE-2017-6059,35.0
CVE-2017-6074,1.0
CVE-2017-6194,483.0
CVE-2017-6197,20.0
CVE-2017-6214,1.0
CVE-2017-6319,27.0
CVE-2017-6345,7.0
CVE-2017-6346,1054.0
CVE-2017-6347,15.0
CVE-2017-6348,3.0
CVE-2017-6349,1.0
CVE-2017-6350,1.0
CVE-2017-6353,3.0
CVE-2017-6387,157.0
CVE-2017-6429,81.0
CVE-2017-6435,22.0
CVE-2017-6436,22.0
CVE-2017-6439,26.0
CVE-2017-6448,206.0
CVE-2017-6467,240.0
CVE-2017-6470,9.0
CVE-2017-6471,404.0
CVE-2017-6472,340.0
CVE-2017-6473,1833.0
CVE-2017-6474,538.0
CVE-2017-6497,176.0
CVE-2017-6498,194.0
CVE-2017-6499,1.0
CVE-2017-6500,211.0
CVE-2017-6501,74.0
CVE-2017-6502,29.0
CVE-2017-6503,3415.0
CVE-2017-6504,29.0
CVE-2017-6505,277.0
CVE-2017-6594,1.0
CVE-2017-6800,5.0
CVE-2017-6801,1.0
CVE-2017-6802,1.0
CVE-2017-6829,46.0
CVE-2017-6831,110.0
CVE-2017-6837,7.0
CVE-2017-6838,29.0
CVE-2017-6839,33.0
CVE-2017-6850,667.0
CVE-2017-6874,2.0
CVE-2017-6886,1109.0
CVE-2017-6887,1337.0
CVE-2017-6889,6.0
CVE-2017-6890,4.0
CVE-2017-6892,59.0
CVE-2017-6903,8.0
CVE-2017-6952,2.0
CVE-2017-7177,1427.0
CVE-2017-7184,55.0
CVE-2017-7185,32.0
CVE-2017-7189,1.0
CVE-2017-7191,211.0
CVE-2017-7272,1.0
CVE-2017-7273,30.0
CVE-2017-7274,69.0
CVE-2017-7277,4.0
CVE-2017-7374,1.0
CVE-2017-7377,1.0
CVE-2017-7407,2.0
CVE-2017-7418,45.0
CVE-2017-7471,1.0
CVE-2017-7472,2.0
CVE-2017-7487,14.0
CVE-2017-7495,1.0
CVE-2017-7524,42.0
CVE-2017-7533,48.0
CVE-2017-7539,199.0
CVE-2017-7541,13.0
CVE-2017-7542,1.0
CVE-2017-7585,78.0
CVE-2017-7586,62.0
CVE-2017-7616,1.0
CVE-2017-7645,1.0
CVE-2017-7700,537.0
CVE-2017-7701,1589.0
CVE-2017-7702,685.0
CVE-2017-7703,229.0
CVE-2017-7704,154.0
CVE-2017-7705,3705.0
CVE-2017-7718,10.0
CVE-2017-7741,48.0
CVE-2017-7742,46.0
CVE-2017-7745,350.0
CVE-2017-7746,1935.0
CVE-2017-7747,145.0
CVE-2017-7748,501.0
CVE-2017-7854,2392.0
CVE-2017-7862,707.0
CVE-2017-7863,1572.0
CVE-2017-7865,295.0
CVE-2017-7866,15.0
CVE-2017-7875,1.0
CVE-2017-7889,1.0
CVE-2017-7895,277.0
CVE-2017-7946,1473.0
CVE-2017-7962,71.0
CVE-2017-8061,2327.0
CVE-2017-8062,2986.0
CVE-2017-8063,865.0
CVE-2017-8064,55.0
CVE-2017-8065,576.0
CVE-2017-8066,2445.0
CVE-2017-8067,2795.0
CVE-2017-8068,3715.0
CVE-2017-8069,3808.0
CVE-2017-8070,3242.0
CVE-2017-8071,265.0
CVE-2017-8072,5.0
CVE-2017-8073,130.0
CVE-2017-8086,2.0
CVE-2017-8284,156.0
CVE-2017-8294,553.0
CVE-2017-8326,132.0
CVE-2017-8797,92.0
CVE-2017-8807,1.0
CVE-2017-8825,242.0
CVE-2017-8831,13.0
CVE-2017-8890,283.0
CVE-2017-8891,17.0
CVE-2017-8924,1.0
CVE-2017-8925,101.0
CVE-2017-8929,520.0
CVE-2017-9051,240.0
CVE-2017-9059,87.0
CVE-2017-9060,2.0
CVE-2017-9074,2.0
CVE-2017-9075,2326.0
CVE-2017-9076,2843.0
CVE-2017-9077,2843.0
CVE-2017-9098,182.0
CVE-2017-9141,221.0
CVE-2017-9142,85.0
CVE-2017-9143,6.0
CVE-2017-9144,27.0
CVE-2017-9150,1.0
CVE-2017-9201,228.0
CVE-2017-9202,228.0
CVE-2017-9203,27.0
CVE-2017-9204,357.0
CVE-2017-9205,357.0
CVE-2017-9206,449.0
CVE-2017-9207,449.0
CVE-2017-9211,562.0
CVE-2017-9217,47.0
CVE-2017-9224,289.0
CVE-2017-9225,96.0
CVE-2017-9226,28.0
CVE-2017-9227,42.0
CVE-2017-9228,117.0
CVE-2017-9229,70.0
CVE-2017-9242,14.0
CVE-2017-9250,126.0
CVE-2017-9304,635.0
CVE-2017-9330,12.0
CVE-2017-9343,72.0
CVE-2017-9344,1055.0
CVE-2017-9345,2.0
CVE-2017-9346,194.0
CVE-2017-9347,2.0
CVE-2017-9348,12.0
CVE-2017-9349,1156.0
CVE-2017-9350,186.0
CVE-2017-9351,23.0
CVE-2017-9352,283.0
CVE-2017-9353,389.0
CVE-2017-9354,89.0
CVE-2017-9373,1.0
CVE-2017-9374,1.0
CVE-2017-9375,4.0
CVE-2017-9434,10.0
CVE-2017-9438,2483.0
CVE-2017-9454,1.0
CVE-2017-9465,86.0
CVE-2017-9499,736.0
CVE-2017-9501,761.0
CVE-2017-9520,17.0
CVE-2017-9527,270.0
CVE-2017-9605,1.0
CVE-2017-9608,38.0
CVE-2017-9732,1.0
CVE-2017-9761,46.0
CVE-2017-9763,5.0
CVE-2017-9766,2.0
CVE-2017-9798,1236.0
CVE-2017-9949,59.0
CVE-2017-9984,1529.0
CVE-2017-9985,1529.0
CVE-2017-9990,615.0
CVE-2017-9991,483.0
CVE-2017-9992,400.0
CVE-2017-9993,1944.5
CVE-2017-9994,682.0
CVE-2017-9995,1267.0
CVE-2017-9996,286.5
CVE-2018-0429,1.0
CVE-2018-0500,2.0
CVE-2018-0732,1790.0
CVE-2018-0733,1233.0
CVE-2018-0734,21.0
CVE-2018-0735,46.0
CVE-2018-0737,511.0
CVE-2018-0739,1.0
CVE-2018-1000041,32.0
CVE-2018-1000050,174.0
CVE-2018-1000052,451.0
CVE-2018-1000067,2555.0
CVE-2018-10001,3.0
CVE-2018-1000115,1.0
CVE-2018-1000118,3699.0
CVE-2018-1000127,96.0
CVE-2018-1000193,400.0
CVE-2018-1000194,455.0
CVE-2018-1000195,71.0
CVE-2018-1000204,150.0
CVE-2018-1000406,17.0
CVE-2018-1000407,708.0
CVE-2018-1000408,935.0
CVE-2018-1000409,38.0
CVE-2018-1000410,130.0
CVE-2018-1000524,1.0
CVE-2018-1000861,23.0
CVE-2018-1000862,96.0
CVE-2018-1000863,8.0
CVE-2018-1000864,1088.0
CVE-2018-1000997,125.0
CVE-2018-10017,6.0
CVE-2018-10021,6.0
CVE-2018-10074,165.0
CVE-2018-10087,7.0
CVE-2018-10124,2.0
CVE-2018-10188,87.0
CVE-2018-10191,2142.0
CVE-2018-10199,115.0
CVE-2018-10360,173.0
CVE-2018-10528,26.0
CVE-2018-10529,35.0
CVE-2018-10536,11.0
CVE-2018-10537,4.0
CVE-2018-10538,10.0
CVE-2018-10539,4.0
CVE-2018-10540,8.0
CVE-2018-1065,1.0
CVE-2018-1066,2.0
CVE-2018-10675,108.0
CVE-2018-10677,1.0
CVE-2018-1068,497.0
CVE-2018-10717,12.0
CVE-2018-10756,2.0
CVE-2018-10853,208.0
CVE-2018-10861,211.0
CVE-2018-10876,22.0
CVE-2018-10878,385.0
CVE-2018-10879,14.0
CVE-2018-10880,179.0
CVE-2018-10881,4.0
CVE-2018-10882,35.0
CVE-2018-10883,53.0
CVE-2018-10887,11.0
CVE-2018-10888,28.0
CVE-2018-10902,1153.0
CVE-2018-1091,1.0
CVE-2018-10916,1600.0
CVE-2018-10938,37.0
CVE-2018-10940,2.0
CVE-2018-1120,2.0
CVE-2018-11218,12.0
CVE-2018-11219,51.0
CVE-2018-11232,4.0
CVE-2018-1128,659.0
CVE-2018-1129,5.0
CVE-2018-1130,9.0
CVE-2018-11354,98.0
CVE-2018-11355,1.0
CVE-2018-11356,1.0
CVE-2018-11357,6.0
CVE-2018-11358,2.0
CVE-2018-11359,402.0
CVE-2018-11360,124.0
CVE-2018-11361,1.0
CVE-2018-11362,2.0
CVE-2018-11363,2.0
CVE-2018-11375,1223.0
CVE-2018-11376,281.0
CVE-2018-11377,3764.0
CVE-2018-11378,1.0
CVE-2018-11379,28.0
CVE-2018-11380,181.0
CVE-2018-11381,30.0
CVE-2018-11382,1252.0
CVE-2018-11383,1781.0
CVE-2018-11384,2383.0
CVE-2018-11506,2.0
CVE-2018-11508,1.0
CVE-2018-11590,25.0
CVE-2018-11591,10.0
CVE-2018-11592,379.0
CVE-2018-11593,546.0
CVE-2018-11594,277.0
CVE-2018-11595,2230.0
CVE-2018-11596,2692.0
CVE-2018-11597,9.0
CVE-2018-11598,1142.0
CVE-2018-11743,13.0
CVE-2018-12232,1.0
CVE-2018-12247,1.0
CVE-2018-12248,3.0
CVE-2018-12249,6.0
CVE-2018-12320,8.0
CVE-2018-12321,1.0
CVE-2018-12322,82.0
CVE-2018-12435,226.0
CVE-2018-12436,678.0
CVE-2018-12458,23.0
CVE-2018-12459,31.0
CVE-2018-12460,1.0
CVE-2018-12520,3227.0
CVE-2018-12559,1619.0
CVE-2018-12561,202.0
CVE-2018-12562,1044.0
CVE-2018-12615,3.0
CVE-2018-12633,1.0
CVE-2018-12684,463.0
CVE-2018-12713,3.0
CVE-2018-12896,1.0
CVE-2018-12904,99.0
CVE-2018-13006,112.0
CVE-2018-13093,1.0
CVE-2018-13094,1.0
CVE-2018-13095,1.0
CVE-2018-13096,510.0
CVE-2018-13097,58.0
CVE-2018-13099,1.0
CVE-2018-13100,1.0
CVE-2018-13300,6.5
CVE-2018-13301,3.0
CVE-2018-13302,1.0
CVE-2018-13303,1.0
CVE-2018-13304,1.0
CVE-2018-13305,2.0
CVE-2018-13405,1.0
CVE-2018-13406,1.0
CVE-2018-13785,459.0
CVE-2018-14043,1.0
CVE-2018-14055,7.0
CVE-2018-14056,1.0
CVE-2018-14339,79.0
CVE-2018-14340,1.0
CVE-2018-14341,2.0
CVE-2018-14342,1.0
CVE-2018-14343,1.0
CVE-2018-14344,1.0
CVE-2018-14345,101.0
CVE-2018-14349,99.0
CVE-2018-14350,817.0
CVE-2018-14351,456.0
CVE-2018-14352,72.0
CVE-2018-14353,6.0
CVE-2018-14354,3235.0
CVE-2018-14355,4336.0
CVE-2018-14356,325.0
CVE-2018-14357,2293.0
CVE-2018-14358,816.0
CVE-2018-14359,75.0
CVE-2018-14360,1.0
CVE-2018-14361,925.0
CVE-2018-14362,1930.0
CVE-2018-14363,1115.0
CVE-2018-14367,474.0
CVE-2018-14368,456.0
CVE-2018-14369,1.0
CVE-2018-14370,135.0
CVE-2018-14394,1685.0
CVE-2018-14395,176.0
CVE-2018-14553,11.0
CVE-2018-14630,18.0
CVE-2018-14679,1.0
CVE-2018-14680,1.0
CVE-2018-14681,1.0
CVE-2018-14682,1.0
CVE-2018-14734,1.0
CVE-2018-14938,6.0
CVE-2018-15132,337.0
CVE-2018-15473,1.0
CVE-2018-15501,1.0
CVE-2018-15503,3635.0
CVE-2018-15572,1.0
CVE-2018-15594,1.0
CVE-2018-15605,369.0
CVE-2018-15822,1.0
CVE-2018-15836,26.0
CVE-2018-15853,2.0
CVE-2018-15854,1.0
CVE-2018-15855,1.0
CVE-2018-15856,1.0
CVE-2018-15857,543.0
CVE-2018-15858,1.0
CVE-2018-15859,16.0
CVE-2018-15861,3.0
CVE-2018-15862,106.0
CVE-2018-15863,1.0
CVE-2018-16056,1822.0
CVE-2018-16057,135.0
CVE-2018-16058,2825.0
CVE-2018-16149,50.0
CVE-2018-16150,56.0
CVE-2018-16253,34.0
CVE-2018-16276,1.0
CVE-2018-16323,10.0
CVE-2018-16329,307.0
CVE-2018-16391,144.0
CVE-2018-16392,155.0
CVE-2018-16393,526.0
CVE-2018-16418,1350.0
CVE-2018-16419,476.0
CVE-2018-16420,473.0
CVE-2018-16421,207.0
CVE-2018-16422,335.0
CVE-2018-16423,491.0
CVE-2018-16424,759.0
CVE-2018-16425,326.0
CVE-2018-16426,246.0
CVE-2018-16435,454.0
CVE-2018-16597,65.0
CVE-2018-16640,2.0
CVE-2018-16641,1.0
CVE-2018-16642,3052.0
CVE-2018-16643,13.0
CVE-2018-16644,2312.5
CVE-2018-16645,851.0
CVE-2018-16658,1.0
CVE-2018-16789,146.0
CVE-2018-16790,84.0
CVE-2018-16839,4711.0
CVE-2018-16840,280.0
CVE-2018-16842,282.0
CVE-2018-17019,1.0
CVE-2018-17082,133.0
CVE-2018-17182,1.0
CVE-2018-17204,1.0
CVE-2018-17205,1.0
CVE-2018-17206,4.0
CVE-2018-17293,23.0
CVE-2018-17294,341.0
CVE-2018-17456,527.0
CVE-2018-17568,19.0
CVE-2018-17569,19.0
CVE-2018-17570,19.0
CVE-2018-17942,76.0
CVE-2018-18021,252.5
CVE-2018-18225,1.0
CVE-2018-18226,1.0
CVE-2018-18227,2587.0
CVE-2018-18281,1.0
CVE-2018-18311,1160.0
CVE-2018-18313,1510.0
CVE-2018-18314,868.0
CVE-2018-18386,1.0
CVE-2018-18397,1.0
CVE-2018-18445,1.0
CVE-2018-18585,1.0
CVE-2018-18586,2.0
CVE-2018-18690,2.0
CVE-2018-18710,1.0
CVE-2018-18839,1165.0
CVE-2018-18955,3.0
CVE-2018-19044,2.0
CVE-2018-19045,77.0
CVE-2018-19052,1.0
CVE-2018-19489,1.0
CVE-2018-19497,603.0
CVE-2018-19518,17.0
CVE-2018-19622,1.0
CVE-2018-19623,1.0
CVE-2018-19624,127.0
CVE-2018-19625,234.0
CVE-2018-19626,24.0
CVE-2018-19627,3.0
CVE-2018-19628,2.0
CVE-2018-19824,1.0
CVE-2018-19837,1449.0
CVE-2018-19840,38.0
CVE-2018-19841,32.0
CVE-2018-19842,2713.0
CVE-2018-19843,34.0
CVE-2018-19854,54.0
CVE-2018-1999001,36.0
CVE-2018-1999002,220.0
CVE-2018-1999003,182.0
CVE-2018-1999004,3969.0
CVE-2018-1999005,3328.0
CVE-2018-1999006,1317.0
CVE-2018-1999010,113.0
CVE-2018-1999011,1943.0
CVE-2018-1999012,10.0
CVE-2018-1999013,2047.0
CVE-2018-1999014,67.0
CVE-2018-1999015,964.0
CVE-2018-1999042,135.0
CVE-2018-1999044,944.0
CVE-2018-1999045,45.0
CVE-2018-1999046,1278.0
CVE-2018-20030,20.0
CVE-2018-20169,3.0
CVE-2018-20174,3.0
CVE-2018-20175,2.0
CVE-2018-20176,3.0
CVE-2018-20177,2.0
CVE-2018-20178,2.0
CVE-2018-20179,2.0
CVE-2018-20180,2.0
CVE-2018-20181,2.0
CVE-2018-20182,2.0
CVE-2018-20217,19.0
CVE-2018-20406,700.0
CVE-2018-20455,73.0
CVE-2018-20456,74.0
CVE-2018-20460,27.0
CVE-2018-20461,54.0
CVE-2018-20467,467.0
CVE-2018-20511,1.0
CVE-2018-20541,582.0
CVE-2018-20542,464.0
CVE-2018-20546,1006.0
CVE-2018-20684,114.0
CVE-2018-20685,70.0
CVE-2018-20742,1.0
CVE-2018-20748,1899.0
CVE-2018-20749,782.0
CVE-2018-20750,1.0
CVE-2018-20760,106.0
CVE-2018-20761,541.0
CVE-2018-20762,295.0
CVE-2018-20763,1.0
CVE-2018-20784,1.0
CVE-2018-20786,2.0
CVE-2018-20815,1.0
CVE-2018-20820,50.0
CVE-2018-20836,1.0
CVE-2018-20839,274.0
CVE-2018-20847,4.0
CVE-2018-20854,1.0
CVE-2018-20855,1.0
CVE-2018-20856,1.0
CVE-2018-20961,1.0
CVE-2018-20976,1.0
CVE-2018-21008,110.0
CVE-2018-21010,20.0
CVE-2018-21017,7.0
CVE-2018-25020,1.0
CVE-2018-25032,7.0
CVE-2018-5332,4.0
CVE-2018-5333,1.0
CVE-2018-5334,1.0
CVE-2018-5335,9.0
CVE-2018-5336,1451.0
CVE-2018-5344,1.0
CVE-2018-5729,1.0
CVE-2018-5730,1.0
CVE-2018-5873,193.0
CVE-2018-6196,1.0
CVE-2018-6197,16.0
CVE-2018-6198,1.0
CVE-2018-6334,1307.0
CVE-2018-6337,7.0
CVE-2018-6340,395.0
CVE-2018-6343,1.0
CVE-2018-6345,1860.0
CVE-2018-6346,1.0
CVE-2018-6347,531.0
CVE-2018-6356,3323.0
CVE-2018-6392,3165.0
CVE-2018-6412,1.0
CVE-2018-6560,1.0
CVE-2018-6611,1.0
CVE-2018-6621,2.5
CVE-2018-6758,110.0
CVE-2018-6767,86.0
CVE-2018-6836,746.0
CVE-2018-6912,3.0
CVE-2018-6927,1.0
CVE-2018-7186,5.0
CVE-2018-7191,12.5
CVE-2018-7247,614.0
CVE-2018-7253,1.0
CVE-2018-7254,46.0
CVE-2018-7260,37.0
CVE-2018-7320,2766.0
CVE-2018-7321,712.0
CVE-2018-7322,4.0
CVE-2018-7323,448.0
CVE-2018-7324,526.0
CVE-2018-7325,35.0
CVE-2018-7326,278.0
CVE-2018-7327,3165.0
CVE-2018-7328,32.0
CVE-2018-7329,418.0
CVE-2018-7330,751.0
CVE-2018-7331,811.0
CVE-2018-7332,2442.0
CVE-2018-7333,190.0
CVE-2018-7334,246.0
CVE-2018-7335,4075.0
CVE-2018-7336,13.0
CVE-2018-7337,1.0
CVE-2018-7417,1.0
CVE-2018-7418,9.0
CVE-2018-7419,1175.0
CVE-2018-7420,2.0
CVE-2018-7421,276.0
CVE-2018-7480,20.0
CVE-2018-7485,6.0
CVE-2018-7492,1.0
CVE-2018-7557,1586.5
CVE-2018-7584,11.0
CVE-2018-7648,1.0
CVE-2018-7751,1.0
CVE-2018-7752,148.0
CVE-2018-7757,15.0
CVE-2018-7998,1.0
CVE-2018-7999,529.0
CVE-2018-8043,3.0
CVE-2018-8050,1.0
CVE-2018-8087,1.0
CVE-2018-8098,2.0
CVE-2018-8099,1.0
CVE-2018-8754,62.0
CVE-2018-8784,163.0
CVE-2018-8785,292.0
CVE-2018-8786,416.0
CVE-2018-8787,439.0
CVE-2018-8788,142.0
CVE-2018-8789,637.0
CVE-2018-8791,4.0
CVE-2018-8792,2.0
CVE-2018-8793,2.0
CVE-2018-8794,2.0
CVE-2018-8795,2.0
CVE-2018-8796,2.0
CVE-2018-8797,2.0
CVE-2018-8798,5.0
CVE-2018-8799,2.0
CVE-2018-8800,2.0
CVE-2018-8897,170.0
CVE-2018-9256,1.0
CVE-2018-9257,585.0
CVE-2018-9258,44.0
CVE-2018-9259,1.0
CVE-2018-9260,52.0
CVE-2018-9261,22.0
CVE-2018-9262,5.0
CVE-2018-9263,500.0
CVE-2018-9264,1.0
CVE-2018-9265,2095.0
CVE-2018-9266,2061.0
CVE-2018-9267,2047.0
CVE-2018-9268,619.0
CVE-2018-9269,4117.0
CVE-2018-9270,94.0
CVE-2018-9271,464.0
CVE-2018-9272,118.0
CVE-2018-9273,3592.0
CVE-2018-9274,180.0
CVE-2018-9275,182.0
